Product,Age,RTO State/UT,RTO City/Location,Alto,Alto K10,A-Star,BALENO D,BALENO P,Celerio D,Celerio P,CIAZ D,CIAZ P,Dzire D,Dzire P,Eeco/Versa D,Eeco/Versa P,Ertiga D,Ertiga P,Esteem D,Esteem P,Grand Vitara,Gypsy,IGNIS D,IGNIS P,Kizashi,Old Baleno,Omni,RITZ D,RITZ P,S-CROSS D,S-CROSS P,S-PRESSO,SUPER CARRY D,SUPER CARRY P,SWIFT D,SWIFT P,SX4 D,SX4 P,VITARA BREZZA D,VITARA BREZZA P,Wagon R,XL6,Zen,Zen D,,Model,Check,Check,RTO State/UT,RTO City/Location
PVT,3,HARYANA,AMBALA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,HARYANA,AMBALA
PVT,3,,FARIDABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,FARIDABAD
PVT,3,,GURGAON,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,GURGAON
PVT,3,,KARNAL,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KARNAL
PVT,3,,PANIPAT,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,PANIPAT
PVT,3,,REWARI,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,REWARI
PVT,3,,ROHTAK,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,ROHTAK
PVT,3,,SONEPAT,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,SONEPAT
PVT,3,,Rest of HARYANA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of HARYANA
PVT,3,HIMACHAL PRADESH,MANDI,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,HIMACHAL PRADESH,MANDI
PVT,3,,SHIMLA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,SHIMLA
PVT,3,,Rest of HIMACHAL PRADESH,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of HIMACHAL PRADESH
PVT,3,JAMMU & KASHMIR,JAMMU,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,JAMMU & KASHMIR,JAMMU
PVT,3,,SRINAGAR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,SRINAGAR
PVT,3,,Rest of JAMMU & KASHMIR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,Rest of JAMMU & KASHMIR
PVT,3,JHARKHAND,DHANBAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,JHARKHAND,DHANBAD
PVT,3,,JAMSHEDPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,JAMSHEDPUR
PVT,3,,RANCHI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,RANCHI
PVT,3,,Rest of JHARKHAND,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,46,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of JHARKHAND
PVT,3,KARNATAKA,BENGALURU,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,KARNATAKA,BENGALURU
PVT,3,,HUBLI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,HUBLI
PVT,3,,MANGALORE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,MANGALORE
PVT,3,,MYSORE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,MYSORE
PVT,3,,SHIMOGA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,SHIMOGA
PVT,3,,Rest of KARNATAKA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,Rest of KARNATAKA
PVT,3,KERALA,ERNAKULAM,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,KERALA,ERNAKULAM
PVT,3,,KASARAGOD,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KASARAGOD
PVT,3,,KOLLAM,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KOLLAM
PVT,3,,KOTTAYAM,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KOTTAYAM
PVT,3,,KOZHIKODE,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KOZHIKODE
PVT,3,,MALAPPURAM,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,MALAPPURAM
PVT,3,,MUVATTUPUZHA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,MUVATTUPUZHA
PVT,3,,PALAKKAD,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,PALAKKAD
PVT,3,,PERINTHALMANNA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,PERINTHALMANNA
PVT,3,,THALASSERY,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,THALASSERY
PVT,3,,THIRUVANANTHAPURAM,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,THIRUVANANTHAPURAM
PVT,3,,THRISSUR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,THRISSUR
PVT,3,,Rest of KERALA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of KERALA
PVT,3,LADAKH,LADAKH,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,LADAKH,LADAKH
PVT,3,LAKSHADWEEP,LAKSHADWEEP,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,LAKSHADWEEP,LAKSHADWEEP
PVT,3,MADHYA PRADESH,BHOPAL,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,MADHYA PRADESH,BHOPAL
PVT,3,,GWALIOR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,GWALIOR
PVT,3,,INDORE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,INDORE
PVT,3,,JABALPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,JABALPUR
PVT,3,,Rest of MADHYA PRADESH,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of MADHYA PRADESH
PVT,3,MAHARASHTRA,AURANGABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,MAHARASHTRA,AURANGABAD
PVT,3,,KOLHAPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,KOLHAPUR
PVT,3,,MUMBAI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,MUMBAI
PVT,3,,NAGPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,NAGPUR
PVT,3,,NASHIK,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,NASHIK
PVT,3,,PANVEL,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,PANVEL
PVT,3,,PUNE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,PUNE
PVT,3,,SANGLI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,SANGLI
PVT,3,,THANE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,THANE
PVT,3,,Rest of MAHARASHTRA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of MAHARASHTRA
PVT,3,MANIPUR,IMPHAL,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,MANIPUR,IMPHAL
PVT,3,,Rest of MANIPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of MANIPUR
PVT,3,MEGHALAYA,SHILLONG,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,MEGHALAYA,SHILLONG
PVT,3,,Rest of MEGHALAYA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of MEGHALAYA
PVT,3,MIZORAM,MIZORAM,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,MIZORAM,MIZORAM
PVT,3,NAGALAND,NAGALAND,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,NAGALAND,NAGALAND
PVT,3,ORISSA,BHUBANESWAR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,ORISSA,BHUBANESWAR
PVT,3,,Rest of ORISSA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of ORISSA
PVT,3,PUNJAB,AMRITSAR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,PUNJAB,AMRITSAR
PVT,3,,JALANDHAR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,JALANDHAR
PVT,3,,LUDHIANA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,LUDHIANA
PVT,3,,PATHANKOT,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,PATHANKOT
PVT,3,,Rest of PUNJAB,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of PUNJAB
PVT,3,PONDICHERRY,PONDICHERRY,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,PONDICHERRY,PONDICHERRY
PVT,3,RAJASTHAN,AJMER,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,RAJASTHAN,AJMER
PVT,3,,BHILWARA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,BHILWARA
PVT,3,,JAIPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,JAIPUR
PVT,3,,JODHPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,JODHPUR
PVT,3,,KOTA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,KOTA
PVT,3,,UDAIPUR,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,UDAIPUR
PVT,3,,Rest of RAJASTHAN,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of RAJASTHAN
PVT,3,SIKKIM,SIKKIM,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,SIKKIM,SIKKIM
PVT,3,TAMIL NADU,CHENNAI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,TAMIL NADU,CHENNAI
PVT,3,,COIMBATORE,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,COIMBATORE
PVT,3,,MADURAI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,MADURAI
PVT,3,,SALEM,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,SALEM
PVT,3,,Rest of TAMIL NADU,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,Rest of TAMIL NADU
PVT,3,TELANGANA ,HYDERABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,TELANGANA ,HYDERABAD
PVT,3,,SECUNDERABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,SECUNDERABAD
PVT,3,,Rest of TELANGANA ,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,Rest of TELANGANA 
PVT,3,TRIPURA,TRIPURA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,21,21,36,36,64,66,36,36,21,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,TRIPURA,TRIPURA
PVT,3,UTTAR PRADESH,AGRA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,UTTAR PRADESH,AGRA
PVT,3,,ALLAHABAD,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,ALLAHABAD
PVT,3,,BAREILLY,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,BAREILLY
PVT,3,,BIJNOR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,BIJNOR
PVT,3,,FAIZABAD,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,FAIZABAD
PVT,3,,GHAZIABAD,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,GHAZIABAD
PVT,3,,GORAKHPUR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,GORAKHPUR
PVT,3,,KANPUR,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,KANPUR
PVT,3,,LUCKNOW,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,LUCKNOW
PVT,3,,MATHURA,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,MATHURA
PVT,3,,MEERUT,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,MEERUT
PVT,3,,NOIDA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,16,16,36,36,64,66,36,36,16,64,66,64,66,64,64,66,64,66,46,46,64,66,66,66,21,21,,,,TRUE,,NOIDA
PVT,3,,VARANASI,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,VARANASI
PVT,3,,Rest of UTTAR PRADESH,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of UTTAR PRADESH
PVT,3,UTTARAKHAND,DEHRA DUN,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,UTTARAKHAND,DEHRA DUN
PVT,3,,NANITAL,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,NANITAL
PVT,3,,ROORKEE,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,ROORKEE
PVT,3,,Rest of UTTARAKHAND,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,16,16,36,36,46,46,36,36,16,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,21,21,,,,TRUE,,Rest of UTTARAKHAND
PVT,3,WEST BENGAL,KOLKATA,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,WEST BENGAL,KOLKATA
PVT,3,,SILIGURI,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,SILIGURI
PVT,3,,Rest of West Bengal,66,66,66,64,66,64,66,64,66,64,66,64,64,64,66,31,31,46,46,64,66,46,46,31,64,66,64,66,64,64,66,64,66,64,64,64,66,66,66,31,31,,,,TRUE,,Rest of West Bengal
PVT,4,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS
PVT,4,Andhra Pradesh,VIJAYAWADA,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,Andhra Pradesh,VIJAYAWADA
PVT,4,,VISAKHAPATNAM,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,VISAKHAPATNAM
PVT,4,,Rest of ANDHRA PRADESH,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,25,25,40,40,58,60,40,40,25,58,60,58,60,58,58,60,58,60,58,58,58,60,60,60,25,25,,,,TRUE,,Rest of ANDHRA PRADESH
PVT,4,ASSAM,GUWAHATI,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,ASSAM,GUWAHATI
PVT,4,,KAMRUP,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,KAMRUP
PVT,4,,Rest of ASSAM,60,60,60,58,60,58,60,58,60,58,60,58,58,58,60,15,15,30,30,58,60,30,30,15,58,60,58,60,58,58,60,58,60,40,40,58,60,60,60,15,15,,,,TRUE,,Rest of ASSAM
